"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species"
"454",54.6,20.7,7.6,0.6875,8,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"455",58.1,22.3,10.8,1.65,10,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"456",61.4,24.2,11.7,2.675,11,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"457",61.8,25.4,7.3,1.835,8,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"458",61.9,25.83,7.2,1.975,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"459",63.5,25.5,26,4.3,19,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"460",63.3,24.9,6.7,1.46,9,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"461",65.2,23.65,13.7,3.15,10,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"462",65.2,23.65,13.7,3.15,10,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"463",65.3,21.4,8.3,0.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"464",65.3,27.6,6.6,1.025,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"465",67.6,27.15,12.2,1.7,18,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"466",67.6,27.6,15.9,1.575,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"467",62.25,27.9,5.9,1.625,9,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"468",63.1,25,8.6,1.45,11,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"469",65.7,29.6,10.2,1.6,12,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"470",66.7,31.4,22.3,2.975,22.0153318950286,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"471",66.2,32.8,11.3,1.825,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"472",63.8,33.6,24.2,3.875,18,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"473",61.7,34.8,17.8,2.95,15,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"474",65.5,36.6,8.7,1.575,11,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"475",64.6,36.8,7.7,1.125,10,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"476",62.4,38.6,9.8,1.1,8,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"477",62.4,37.6,9.2,1.825,17,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"478",61.1,37.7,7.4,0.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"479",63.15,39.1,6.3,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"480",68.5,27.9,10.9,1.9,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"481",69.5,36.9,12.3,1.815,16,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"482",70.5,36.8,16.2,2.825,17,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"483",68.6,39,8.8,2.125,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"484",70.6,39.1,17.5,3.3875,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"485",71.7,38.1,7.5,2.375,14,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum"
"486",70.4,35.9,18.3,2.225,19,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"487",71.4,36.2,15,2.525,17,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"488",73.5,37.1,12.8,2.875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"489",73.5,37.1,12.8,2.875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"490",75.1,36.5,11.6,2.2425,17,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"491",75.6,35.4,12.9,2.275,17,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"492",79.87,36.7,12.7,2.1,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"493",79.5,36.6,11.2,2.05,17,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"494",79.5,36.6,11.2,2.05,17,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"495",79.45,36.4,6.4,1.125,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"496",76.7,34,7.1,1.875,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"497",78.5,34,20.2,2.35,19.2,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"498",78.9,29.35,12.5,2.1375,13,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"499",79,31.8,6.9,1.375,13,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"500",75.4,31.35,7.1,1.725,16,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"501",75.4,31.35,7.1,1.725,16,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"502",75.4,31.2,19.5,4.2,17.7072727973611,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum"
"503",75.3,31.25,21.2,3.7,21.4910252669255,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"504",74.3,33.4,15,3.7,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"505",74.3,33.4,15,3.7,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"506",70.1,31.8,33.4,2.95,30.694986075649,0,0,0,1,0,0,1,1,1,1,1,0,"Palaquium","leiocarpum"
"507",68.6,31.5,26.3,4.025,19.5907926710706,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"508",68.6,31.35,10.7,1.55,17,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"509",68.4,32.8,15,2.58,18,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"510",69.8,29,12.6,1.95,12,0,0,1,1,0,0,0,0,0,0,0,0,"Combretocarpus","rotundatus"
"511",73,29.5,6.1,2.025,6,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"512",69.2,23,31.2,3.225,32.0418441578028,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"513",69.2,22.7,7,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"514",70.7,24.6,17.6,2.825,18,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"515",70.7,24.6,17.6,2.825,18,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"516",73.6,24,14.7,2.35,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"517",73.1,22,6.8,0.95,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis"
"518",74.9,25.45,7.8,1.675,7,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"519",74.9,25.45,7.8,1.675,7,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"520",76.7,26.1,6.5,1.4,6,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"521",76.6,25.95,10.6,1.325,8,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"522",62.35,23.6,13.2,3.675,10,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"523",62.35,23.6,13.2,3.675,10,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"524",82.8,20.75,7,1.625,10,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"525",87.05,20.27,7.4,1.25,9,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"526",86.25,22.9,12,3.05,9,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum"
"527",86.55,23.2,10.2,2.225,10,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"528",86.75,23.9,12.3,2.4,13,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"529",87.45,24.7,40.7,4.65,26,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"530",86.15,26.8,7.9,1.725,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"531",83.25,26.7,10.4,3.3125,18,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"532",82.65,26,7.8,0.125,7.5,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"533",81.75,25.2,17.1,2.6775,13,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"534",80.8,23.4,14.1,2.1,17,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"535",80.45,23.2,17.8,3.475,14,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"536",80.2,27.8,6.3,1.25,11,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 5 cf. zeylanicum"
"537",81.5,28.6,14,2.0625,10,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"538",82.95,30.5,11,2.5025,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"539",81.45,33.3,14.4,2.0125,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"540",81.37,37.3,8.2,1.3125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"541",82.75,34.7,7.5,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"542",83.9,39.8,14.5,2.525,17,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"543",86.8,39.2,14,2.825,16,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"544",86.55,39.5,6.3,1.2825,8,0,0,0,0,0,0,0,0,0,0,0,0,"Licania","splendens"
"545",85.15,37.9,8.7,1.85,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"546",86.9,34.15,15.3,2.5375,18,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"547",86.5,34.5,15.4,2.0875,16,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"548",88.7,20,14,2.5,10,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"549",88.7,20.95,6.6,1.4125,8,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"550",89.6,21.59,13.5,2.4,13,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"551",88.3,24.2,16.2,2.3875,13,0,0,0,0,0,0,0,0,0,0,0,0,"Ternstroemia","magnifica"
"552",90.9,25,8,1.6375,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"553",91.6,25,12.5,1.9875,13.5,0,0,0,0,0,0,0,0,0,0,0,0,"Santiria","cf. laevigata"
"554",92.7,20.65,31.1,3.85,7.3,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"555",94.6,21.95,17.7,3.0875,18,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana"
"556",95,22.35,12.5,2.625,16,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum"
"557",96.7,24.75,7.6,1.3375,9,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"558",97.35,24.25,9.6,1.5125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis"
"559",99.25,23.15,8.1,1.6,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"560",98.55,27.6,18.7,3.4875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"561",98.55,28.5,19.6,2.1625,16,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"562",99.45,28.5,6.5,3.125,6,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"563",99.35,29.25,10,2.125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"564",99.1,29.8,6.5,1.0125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"565",97,27.8,6.1,0.8125,8,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"566",96.5,29.55,9,1.25,10,0,0,0,0,0,0,1,1,1,0,0,0,"Baccaurea","bracteata"
"567",94.4,29.55,17.9,2.1625,18,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"568",94.2,27.85,6,1.8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"569",91.6,30.9,20.3,2.4375,18,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"570",91.8,31.9,29.7,3.975,20,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"571",92.8,31.65,9.6,1.7625,9.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"572",93.9,32,9.3,1.1375,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"573",88.85,30.65,8.6,1.55,11,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"574",88.1,32.8,10.4,2.225,12,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"575",88.8,34.5,14,1.675,17,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"576",87.95,35.4,38.9,4.45,18,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"577",87.7,35.5,14.6,2.875,17,0,0,0,0,0,0,0,0,0,0,0,0,"Santiria","cf. griffithi"
"578",89.55,33.7,6.6,1.75,8,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","sp. 11"
"579",89.8,33.9,6.6,1.225,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"580",3.8,40.42,13.8,1.8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"581",2.9,41.4,13,3.75,13,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"582",2.9,43.1,6.7,1.2,6,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"583",1.07,43.27,6.8,1.075,5,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","umbellata"
"584",3.5,40.7,7.1,1.075,9,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum"
"585",0.7,46.2,10.8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"586",0.7,46.2,10.8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"587",0.5,46.4,13,2.425,13.5,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"588",0,52.1,12,2.2,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"589",0,52.1,12,2.2,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"590",1.6,53,13,2.775,15,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"591",1.3,56.1,7.5,1.55,8.5,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"592",1.9,59.8,10.3,2.15,10.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"593",1.9,59.8,10.3,2.15,10.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"594",5.9,58.9,8.7,1.075,5,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana"
"595",5.3,59.5,10.6,2.9,11.5,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"596",6.5,57.75,6.1,1.325,7,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"597",7.6,56.6,7.6,1.075,9,0,0,0,0,0,0,0,0,0,0,0,0,"Dipterocarpus","borneensis"
"598",9.6,58.9,6,0.7,7.5,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"599",9.2,57.6,14.1,2.4,17.5,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"600",7.9,54.6,6.9,2.35,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"601",7.9,54.6,6.9,2.35,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"602",6.9,52.6,18.6,4.625,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"603",6.9,52.6,18.6,4.625,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"604",5.8,54.8,11.7,1.7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"605",4.2,53.6,6.3,1.75,5.5,0,0,0,0,0,0,0,0,0,0,0,1,"Garcinia","sp. 4 parvifolia"
"606",2.8,44.5,46.3,6.175,29.5062094259639,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"607",3,46.1,19.9,3.475,16.5,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"608",4,44.5,18,2.875,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 4"
"609",5.1,46.7,10.8,2.125,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"610",4.9,45.8,10.3,1.825,11.5,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"611",6.8,41.3,41.3,4.925,29.4593184723454,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"612",1.9,50,10.8,1.975,12,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"613",8.4,44.8,9.3,1.525,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"614",9,43.4,33.2,3.075,27.0440878410714,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"615",13.7,41.3,9.6,3.5,9.5,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"616",14.8,41.3,10.6,2.55,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"617",20,43.7,30.3,4.75,21.0924053026726,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"618",20,44.8,34.6,6.025,26.6079081449839,0,0,0,1,0,0,1,1,1,1,1,0,"Palaquium","leiocarpum"
"619",17.3,47.2,32.7,5.325,27.2368490405924,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"620",17.2,47.7,68.5,4.675,30.4948487861359,0,0,0,0,0,0,0,0,0,0,0,0,"Nothaphoebe","sp. 1"
"621",17.5,47.7,24.6,3.55,25.5,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"622",18.9,48.2,15.7,1.95,17.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"623",18.1,50.2,11,1.775,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"624",18.8,51.5,10.6,2.525,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"625",16.8,50.6,16.3,2.425,14,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"626",16.2,50.3,6.3,1.15,5.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"627",14.1,50.3,8.5,3.025,8.5,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"628",14.6,52.5,12.9,2.425,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"629",14.4,52.1,6.6,1.25,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"630",16.1,52,9.6,1.9,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"631",13.6,52.6,8.5,1.55,10,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"632",14,52.8,9.6,1.2,10.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"633",14,55.9,7.7,0.8,9.5,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys"
"634",13.8,57.8,13.8,3.85,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"635",13.8,57.8,13.8,3.85,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"636",15.2,55.9,8.8,0.425,11.5,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"637",14.2,53.3,18.4,2.125,17.5,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"638",16.8,53.1,8.7,1.3,10.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"639",19.5,53.5,11.7,2.25,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"640",18.7,58.6,44.7,5.325,30.375925385559,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"641",15.6,58.6,30.6,3.2,27.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"642",16.3,58.6,9.3,1.075,13.5,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"643",18,58.5,12.3,1.8,11.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"644",13,59.1,17.6,3.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"645",13,59.1,17.6,3.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"646",20,40.85,15.2,2.1,13,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"647",21.2,41.5,8.6,1.3125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"648",20.3,42.6,6.3,1.5125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"649",21.7,42.5,31,4.95,25.2158964926248,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"650",22.5,42.9,13,1.0625,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"651",22.75,41.3,11,2.05,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"652",26.9,44,24.5,3.4,28.1736009145702,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"653",23.6,43.35,8.4,1.925,12,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","sp. 1"
"654",22.3,43.95,15,2.95,14,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","soulattri"
"655",21.8,47.95,11.7,1.375,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"656",21,44.35,21.8,1.925,19.6840441796844,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"657",23.3,45.95,14,1.85,20.7608638365046,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","cf. hosei (cf. fragrans)"
"658",23.5,43.85,27.5,2.375,22.0035002130533,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"659",24.8,46.65,9.3,2.35,12,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","sp. 1 cf. dasystachys"
"660",24.5,49.65,11.3,1.8375,12,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","soulattri"
"661",26,50.9,8.5,1.2875,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"662",25.6,52.2,9.9,1.3,17,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"663",25.2,53.7,10.3,1.775,11,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"664",25.05,54.3,6.4,1.9,11,0,0,0,0,0,0,0,0,0,0,1,0,"Santiria","sp. 1"
"665",22.9,55.4,36.3,2.45,21.485735056158,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys"
"666",21.4,55.6,15.7,3.05,17,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"667",21,55.6,10.3,2.35,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"668",20.2,54.5,15.6,1.275,21.3821820247789,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"669",20.8,56.6,6.3,0,4.5,1,0,0,0,0,0,0,0,0,0,0,1,"Garcinia","sp. 3"
"670",27,58.8,8.4,1.6375,16,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"671",29.5,57.5,6.1,1.2125,16,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","sp. 1 cf. dasystachys"
"672",29.5,54.4,9.1,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"673",29.5,54.4,9.1,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"674",35.6,56.9,15.7,2.75,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"675",35.6,56.9,15.7,2.75,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"676",37.3,58.7,13.5,1.05,9,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana"
"677",31.5,57.1,8.2,1.05,9,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"678",37.4,55.5,23.4,3.7,17,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"679",33.7,54.3,6.7,1.7125,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
